tweetText_clean,tweetText,label,image_link,link_status,id,event
BREAKING NEWS: Hostage situation developing in Sydney cafe reportedly 13 hostages held by at least 2 gunman,BREAKING NEWS: Hostage situation developing in Sydney cafe reportedly 13 hostages held by at least 2 gunman http://t.co/6XAW3wlEHV,fake,https://pbs.twimg.com/media/B42smcNCEAAsqh9.jpg,,544280923923959808,sydneysiege
Note: Flag held up by Sydney hostages is NOT the flag commonly used by ISIS,Note: Flag held up by Sydney hostages is NOT the flag commonly used by ISIS http://t.co/HFOY0ctLNV http://t.co/2zOj5KynRz,fake,https://pbs.twimg.com/media/B42skgOCAAIgDHT.png,,544281235271745537,sydneysiege
UPDATE: Airspace across Sydney is in lockdown. @SydOperaHouse has also been evacuated. #9News,UPDATE: Airspace across Sydney is in lockdown. @SydOperaHouse has also been evacuated. #9News http://t.co/thAnVN6Tlk,fake,https://pbs.twimg.com/media/B42tOQnCcAE6Ye8.png,,544281591833317377,sydneysiege
"UPDATE: Aerials are coming in from Sydney Opera House, with reports it has also been evacuated. #9News","UPDATE: Aerials are coming in from Sydney Opera House, with reports it has also been evacuated. #9News http://t.co/3TZuXoY2fI",fake,https://pbs.twimg.com/media/B42ttd4CUAEArvK.png,,544282127404388353,sydneysiege
"BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag","BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/HFW40OyVUz",fake,https://pbs.twimg.com/media/B42k_HpCMAAcgj4.jpg,,544282227035869184,sydneysiege
Flag in Sydney cafe where hostages are being held 'is not linked with IS',Flag in Sydney cafe where hostages are being held 'is not linked with IS' http://t.co/kBSIaYKHtt http://t.co/KuneM4q1km,fake,https://pbs.twimg.com/media/B42uPQ2CUAA7eDk.jpg,,544282877278814208,sydneysiege
For those confused: gunmen have taken hostages in a Sydney cafe holding a Shahada flag (NOT THE SAME AS ISIS),For those confused: gunmen have taken hostages in a Sydney cafe holding a Shahada flag (NOT THE SAME AS ISIS) http://t.co/i9VVwyqN1G,fake,https://pbs.twimg.com/media/B42u21NCEAEbhzZ.jpg,,544283387087691776,sydneysiege
"Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated.","Gunman takes several hostages in Sydney cafe, parades Islamic militants' flag in window. Opera House also evacuated. http://t.co/uatZQpAsOS",fake,https://pbs.twimg.com/media/B42v0xMIgAAukQx.jpg,,544284455909998592,sydneysiege
"BREAKING PHOTO: Gunmen take hostages at Sydney cafe, wave Islamic flag","BREAKING PHOTO: Gunmen take hostages at Sydney cafe, wave Islamic flag http://t.co/zmSo3ARDVs http://t.co/z0qXKdiCnM",fake,https://pbs.twimg.com/media/B42v74qCUAAVckX.jpg,,544284577318318080,sydneysiege
"BREAKING: Hostages taken in central #Sydney café, jihadist flag held against window","BREAKING: Hostages taken in central #Sydney café, jihadist flag held against window http://t.co/7hJUmKz1eY http://t.co/TeK7ZjFHm6",fake,https://pbs.twimg.com/media/B42uliVCIAEC_uo.jpg,,544285296565948416,sydneysiege
"LIVE: Sydney cafe siege, hostages held in CBD, reporter @MarkDiStef at scene","LIVE: Sydney cafe siege, hostages held in CBD, reporter @MarkDiStef at scene http://t.co/NMbuLCimKV http://t.co/rNgNs107Xm",fake,https://pbs.twimg.com/media/B42xEVdCQAIDUGc.png,,544285819108741120,sydneysiege
The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege,The flag held in #Sydney cafe window is a Shahadah flag (left) not an ISIS flag (right) #MartinPlace #sydneysiege http://t.co/lwbbGBRUW1,fake,https://pbs.twimg.com/media/B42yUj5IIAASWTl.jpg,,544287203728556032,sydneysiege
"Sydney Opera House evacuated, concourse deserted #SydneySiege (via @cberkman)","Sydney Opera House evacuated, concourse deserted http://t.co/NMbuLCimKV #SydneySiege (via @cberkman) http://t.co/QYlOU0REVw",fake,https://pbs.twimg.com/media/B42yVSJCMAAjICU.png,,544287209730236416,sydneysiege
"Developing: Hostage situation in Sydney, Australia. Updates: Video:","Developing: Hostage situation in Sydney, Australia. Updates: http://t.co/komxnGl3We Video: http://t.co/6067SdLgHT http://t.co/LKSWfStPV1",fake,https://pbs.twimg.com/media/B42yh2nCcAAz9Jp.png,,544287425380360193,sydneysiege
#BREAKING: unconfirmed reports contact has been made to a Sydney radio station. @campricenews #martinplace,#BREAKING: unconfirmed reports contact has been made to a Sydney radio station. @campricenews #martinplace http://t.co/M2NCTHb9AZ,fake,https://pbs.twimg.com/media/B42ymI5CMAAQmw8.png,,544287499397242880,sydneysiege
More from Sydney: Opera House evacuated; siege continuing; local media reports 13 hostages,More from Sydney: Opera House evacuated; siege continuing; local media reports 13 hostages http://t.co/cLBDtGBY4R http://t.co/Eoqk6KfEWt,fake,https://pbs.twimg.com/media/B42y3gdIYAAD24j.jpg,,544287796719288321,sydneysiege
Islamic flag flown as 13 hostages in Sydney's CBD forced against windows,Islamic flag flown as 13 hostages in Sydney's CBD forced against windows http://t.co/qrADRShZqY http://t.co/EaR2kpGSqd,fake,https://pbs.twimg.com/media/B42y-z1IcAA-rNk.jpg,,544287922166726657,sydneysiege
Up to 20 held hostage in Sydney Lindt Cafe siege,Up to 20 held hostage in Sydney Lindt Cafe siege http://t.co/4KisV2PKI5 http://t.co/qIaa63SCQk,fake,https://pbs.twimg.com/media/B42zq73IcAAQM8I.jpg,,544288681021145090,sydneysiege
Statement from Prime Minister Tony Abbott on Sydney hostage situation.,Statement from Prime Minister Tony Abbott on Sydney hostage situation. http://t.co/MHkNRZFQWB,fake,https://pbs.twimg.com/media/B420PrJCMAIRtQn.png,,544289311504355328,sydneysiege
Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt.,Full statement from PM Abbott on #Sydneysiege #MartinPlace #Lindt. http://t.co/7ilKZGNBDz,fake,https://pbs.twimg.com/media/B420VXrCUAAu-g2.jpg,,544289409294553088,sydneysiege
The PM's office releases a statement about #sydneysiege.,The PM's office releases a statement about #sydneysiege. http://t.co/7NdqPYhwcY http://t.co/jeYdlwywO7,fake,https://pbs.twimg.com/media/B420wL3CcAA5QSc.jpg,,544289880805605376,sydneysiege
Prime Minister Tony Abbott's statement on the #SydneySiege. Updates:,Prime Minister Tony Abbott's statement on the #SydneySiege. Updates: http://t.co/EgWHAnjO35 http://t.co/AGhyN5Qkei,fake,https://pbs.twimg.com/media/B420ySbCMAIoRni.png,,544289941996326912,sydneysiege
BREAKING: Gunmen displaying Islamist flag take hostages in Sydney,BREAKING: Gunmen displaying Islamist flag take hostages in Sydney http://t.co/xbyDZjiW6Y http://t.co/lRulQ1CxFi,fake,https://pbs.twimg.com/media/B421iCOCQAAYg-n.jpg,,544290752533393408,sydneysiege
FIRST PHOTOS: Hostage pressed against a window. #SydneySiege,FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/MOy8zCHp5a,fake,https://pbs.twimg.com/media/B4217wtCMAEbpPM.jpg,,544291804057960448,sydneysiege
JUST IN: Gunman in #Sydney cafe siege says he has devices all over city: Report,JUST IN: Gunman in #Sydney cafe siege says he has devices all over city: Report http://t.co/FlxRZYOxWA http://t.co/ppOgJw4ynX,fake,https://pbs.twimg.com/media/B422T2PCEAEcjAi.jpg,,544291829290508289,sydneysiege
"According to Seven, this is a picture of the gunman","According to Seven, this is a picture of the gunman http://t.co/3Zor3gSOSO",fake,https://pbs.twimg.com/media/B422qFZCcAA4EJE.jpg,,544291965513134080,sydneysiege
Reports the #SydneySiege gunman wants to speak to Tony Abbott.,Reports the #SydneySiege gunman wants to speak to Tony Abbott. http://t.co/HNY7NGZa9F http://t.co/wvVGxDFIYh,fake,https://pbs.twimg.com/media/B4220sJIYAAjh2e.jpg,,544292146342531072,sydneysiege
"RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag","RT @tomsteinfort: Terrifying photo of hostages in Martin Place in Sydney, being held by men waving an ISIS flag http://t.co/nJYpN3eTKu",fake,https://pbs.twimg.com/media/B42iqh-CMAISWd1.jpg,,544293291785596928,sydneysiege
BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE:,BREAKING PHOTO Appears To Show #SydneySiege Suspect --MORE HERE: http://t.co/wTO5RzOWe0 http://t.co/2vvAXlVLzb,fake,https://pbs.twimg.com/media/B424OfiIMAAdM0l.jpg,,544293694166536192,sydneysiege
DETAILS: The hostage site is Lindt Chocolat Cafe near #Sydney Harbor,DETAILS: The hostage site is Lindt Chocolat Cafe near #Sydney Harbor http://t.co/1ZlzKDjvSf http://t.co/7u8EFUwCey,fake,https://pbs.twimg.com/media/B424ENuCAAEeGNS.png,,544293753130082305,sydneysiege
The first official statement from @nswpolice regarding the #SydneySiege.,The first official statement from @nswpolice regarding the #SydneySiege. http://t.co/syPmr0LPcZ,fake,https://pbs.twimg.com/media/B425IboCEAAg6R4.png,,544294692456628224,sydneysiege
"BREAKING: First photo of middle-aged hostage-taker, who is wearing a black bandana while conducting the #SydneySiege.","BREAKING: First photo of middle-aged hostage-taker, who is wearing a black bandana while conducting the #SydneySiege. http://t.co/Rv2cvDG2vT",fake,https://pbs.twimg.com/media/B425OxZIIAAGsmM.jpg,,544294794139533313,sydneysiege
Breaking: Sydney On Lockdown as Dramatic Siege Unfolds #sydneysiege,Breaking: Sydney On Lockdown as Dramatic Siege Unfolds http://t.co/Xpjpgbf2Pb #sydneysiege http://t.co/31KmD0zuIx,fake,https://pbs.twimg.com/media/B426eIsCQAALl3z.jpg,,544296158206894081,sydneysiege
From @guardian on Ray Hadley's speculative reports: #sydneysiege,From @guardian on Ray Hadley's speculative reports: #sydneysiege http://t.co/qRXKjmJZyq,fake,https://pbs.twimg.com/media/B4267HJCAAAId8Z.jpg,,544296671950020609,sydneysiege
UPDATE: Parts of #Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated,UPDATE: Parts of #Sydney locked down amid cafe hostage crisis; Sydney Opera House evacuated http://t.co/UvMu4d0f9q http://t.co/wmWyzhBHnw,fake,https://pbs.twimg.com/media/B426z30CYAAZcPz.jpg,,544296672608534528,sydneysiege
Photo of one of the Australian jihadists holding13 hostages in under flag of jihad #Sydney,Photo of one of the Australian jihadists holding13 hostages in under flag of jihad #Sydney http://t.co/gAEf9aHB8v http://t.co/1Z3hyDpLP7,fake,https://pbs.twimg.com/media/B427uqUCEAAX4he.png,,544297827258888192,sydneysiege
A picture of the gunman inside Lindt cafe at Martin Place. Updates: #SydneySiege,A picture of the gunman inside Lindt cafe at Martin Place. Updates: http://t.co/mmOH7zakyB #SydneySiege http://t.co/jqHrcjlseq,fake,https://pbs.twimg.com/media/B427_Y2CMAAPAyJ.jpg,,544297950134816768,sydneysiege
"TV pictures confirm, hostages forced to rise Islamic flag inside #Sydney Cafe","TV pictures confirm, hostages forced to rise Islamic flag inside #Sydney Cafe http://t.co/gnpbcnjWzI",fake,https://pbs.twimg.com/media/B428dSiIcAAt7Ja.jpg,,544298346345947136,sydneysiege
"Terrified faces of hostages taken by jihadists in Sydney.Instead of worrying about ""image of Islam"",worry about them!","Terrified faces of hostages taken by jihadists in Sydney.Instead of worrying about ""image of Islam"",worry about them! http://t.co/6tbQYvAnUb",fake,https://pbs.twimg.com/media/B42-IODIMAE07eJ.jpg,,544300178443100160,sydneysiege
This is the scene of the #Sydneysiege at the Lindt Chocolate Cafe in #MartinPlace | Live blog:,This is the scene of the #Sydneysiege at the Lindt Chocolate Cafe in #MartinPlace | Live blog: http://t.co/AG0jQb072Q http://t.co/kLzdEKnILC,fake,https://pbs.twimg.com/media/B429026CMAESe9i.jpg,,544300361360498688,sydneysiege
Map shows Martin Place in Sydney where hostages are being held in a cafe @AFP,Map shows Martin Place in Sydney where hostages are being held in a cafe @AFP http://t.co/WQ2vzn1mTU,fake,https://pbs.twimg.com/media/B42_FomCIAEVzTt.jpg,,544301235596054528,sydneysiege
A closer still caption of #Sydneysiege gunman,A closer still caption of #Sydneysiege gunman http://t.co/2zFjvlPC1n http://t.co/tk1jwhYDdn,fake,https://pbs.twimg.com/media/B42-ihsCUAAovcT.png,,544301624814870530,sydneysiege
Police take down suspect in #MartinPlace. Unclear whether related to siege #Sydney,Police take down suspect in #MartinPlace. Unclear whether related to siege http://t.co/mHXj4Hbmr9 #Sydney http://t.co/udwnmov1Lb,fake,https://pbs.twimg.com/media/B42_ijVCMAEc_F_.jpg,,544301900682629121,sydneysiege
LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district:,LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district: http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,fake,https://pbs.twimg.com/media/B43AhZrCcAADjpn.jpg,,544302851158470657,sydneysiege
JUST IN: Lindt's CEO says there could be as many as 50 hostages inside the cafe in #Sydney,JUST IN: Lindt's CEO says there could be as many as 50 hostages inside the cafe in #Sydney http://t.co/FlxRZYOxWA http://t.co/eKFi9smVGh,fake,https://pbs.twimg.com/media/B43AdPgCYAAo_HS.jpg,,544302938374426624,sydneysiege
Sydney hostage situation. LIVE VIDEO: UPDATES:,Sydney hostage situation. LIVE VIDEO: http://t.co/j1ljDbazOw UPDATES: http://t.co/PD7pVfU9pQ http://t.co/nxlnJR1tum,fake,https://pbs.twimg.com/media/B43C1RPCQAAVU4z.jpg,,544305463048015872,sydneysiege
A man believed to be the gunman filmed wearing a black headband inside the cafe,A man believed to be the gunman filmed wearing a black headband inside the cafe http://t.co/7ixIlhiVXZ http://t.co/dOW5zfm1uU,fake,https://pbs.twimg.com/media/B43DACPCQAA-X7W.jpg,,544305540286148609,sydneysiege
"Sydney cafe in hostage crisis may hold up to 10 staff and perhaps 30 customers, Lindt says","Sydney cafe in hostage crisis may hold up to 10 staff and perhaps 30 customers, Lindt says http://t.co/3KhviIgfR7 http://t.co/UmVzJ6cetn",fake,https://pbs.twimg.com/media/B43DIB5CUAEv6rI.jpg,,544305673287524353,sydneysiege
Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT:,Police stand guard as hostages are held in a cafe in Sydney. Follow AFP's LIVE REPORT: http://t.co/yKWnSmShSY http://t.co/wyjunPbDfo,fake,https://pbs.twimg.com/media/B43DMIjCYAIIWMz.jpg,,544305745416581120,sydneysiege
"Islamist militants take hostages in Sydney café, display black jihadist flag #sydneysiege","Islamist militants take hostages in Sydney café, display black jihadist flag http://t.co/Audo3xS9w3 #sydneysiege http://t.co/mDWczVjCNc",fake,https://pbs.twimg.com/media/B43DTh_CUAAGRBt.jpg,,544307161589772290,sydneysiege
"HOSTAGE SITUATION IN SYDNEY To all our fans and friends staying in Sydney, stay safe and keep praying...","HOSTAGE SITUATION IN SYDNEY To all our fans and friends staying in Sydney, stay safe and keep praying... http://t.co/Sq62BaKeTz",fake,https://pbs.twimg.com/media/B43EtifCQAEgXxP.png,,544307417677189121,sydneysiege
UPDATE: The latest footage from Sydney #siege shows a man holding a female hostage as a human shield. #9News,UPDATE: The latest footage from Sydney #siege shows a man holding a female hostage as a human shield. #9News http://t.co/HlvsOlSjmn,fake,https://pbs.twimg.com/media/B43GKCwCUAAR3dO.jpg,,544309006500888576,sydneysiege
BREAKING UPDATE: The latest footage from Sydney siege shows a man holding a female hostage as a human shield. #9News,BREAKING UPDATE: The latest footage from Sydney siege shows a man holding a female hostage as a human shield. #9News http://t.co/pJ5gsqgjQL,fake,https://pbs.twimg.com/media/B43GKCwCUAAR3dO.jpg,,544309177859203073,sydneysiege
Approximately 50 hostages may be held captive at #Lindt café – local reports #sydneysiege,Approximately 50 hostages may be held captive at #Lindt café – local reports http://t.co/1ZlzKDjvSf #sydneysiege http://t.co/NvLr5kyQG8,fake,https://pbs.twimg.com/media/B43GMoRCIAAATGu.jpg,,544309275141885952,sydneysiege
The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege,The Sydney cafe siege may be part of a larger plot. @Y7News #MartinPlaceSiege http://t.co/f2aTNEpjmh http://t.co/DE4IBxv73K,fake,https://pbs.twimg.com/media/B43H1b9CMAAiEI8.jpg,,544310853613281281,sydneysiege
The US Consulate in #Sydney has been evacuated - Statement via @PaulNBlake,The US Consulate in #Sydney has been evacuated - Statement via @PaulNBlake http://t.co/jYIp6E1Qp7,fake,https://pbs.twimg.com/media/B43JzisCQAAr3CR.jpg,,544313043463987201,sydneysiege
#Sydneysiege: what we know,#Sydneysiege: what we know http://t.co/rhQ4TLeqHE http://t.co/t0RBx9kS69,fake,https://pbs.twimg.com/media/B43KHf0CYAAXjXC.png,,544313370892324864,sydneysiege
Uber intros surge pricing in downtown Sydney during hostage siege,Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/XWGe9MpUzU http://t.co/cwhIiozFNr,fake,https://pbs.twimg.com/media/B43K6YwIYAAM_Fz.jpg,,544314234541469696,sydneysiege
Sydney hostage situation. LIVE VIDEO: UPDATES:,Sydney hostage situation. LIVE VIDEO: http://t.co/j1ljDbazOw UPDATES: http://t.co/PD7pVfU9pQ http://t.co/wLddAhd47T,fake,https://pbs.twimg.com/media/B43LbeYCMAEMNCx.jpg,,544315187608973312,sydneysiege
US consulate in #Sydney reportedly evacuated amid ongoing hostage situation at chocolate shop,US consulate in #Sydney reportedly evacuated amid ongoing hostage situation at chocolate shop http://t.co/n4D3yGjso9 http://t.co/ayL7vvqxl8,fake,https://pbs.twimg.com/media/B43MBATCMAAOqUO.jpg,,544315472075042818,sydneysiege
Our thoughts and prayers are with the hostages and the families in Sydney. #sydneysiege,Our thoughts and prayers are with the hostages and the families in Sydney. #sydneysiege http://t.co/TYH5KaeLSA,fake,https://pbs.twimg.com/media/B43M3f1IAAEaMUP.jpg,,544316384273248256,sydneysiege
"Hostages Held In Downtown Sydney Cafe — Live updates from @BuzzFeedNews, @BuzzFeedOz","Hostages Held In Downtown Sydney Cafe — Live updates from @BuzzFeedNews, @BuzzFeedOz http://t.co/HFOY0ctLNV http://t.co/MwoqhXPj3F",fake,https://pbs.twimg.com/media/B43Ma3BCcAAybK9.jpg,,544316500002484226,sydneysiege
#US consulate reportedly evacuated amid #Sydneysiege hostage situation #martinplace,#US consulate reportedly evacuated amid #Sydneysiege hostage situation http://t.co/1ZlzKDjvSf #martinplace http://t.co/usVgXibdKO,fake,https://pbs.twimg.com/media/B43Mw5MCEAE7WJz.jpg,,544316576645017600,sydneysiege
Construction workers gather in front of #Sydney Opera House after evacuation: #sydneysiege,Construction workers gather in front of #Sydney Opera House after evacuation: http://t.co/z9JrtJ2IN3 #sydneysiege http://t.co/9FphFGenb6,fake,https://pbs.twimg.com/media/B43NPoICMAA-Srg.jpg,,544316814856306688,sydneysiege
"JUST IN: Flag in #Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7 News","JUST IN: Flag in #Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7 News http://t.co/TfvTC6DvMt",fake,https://pbs.twimg.com/media/B43NN3GCEAIxgVJ.jpg,,544316904861478912,sydneysiege
Ugh: Uber introduces $100 minimum surge pricing during #SydneySiege via @jennijenni,Ugh: Uber introduces $100 minimum surge pricing during #SydneySiege http://t.co/9YZ9WKo7D2 via @jennijenni http://t.co/9Xk76P4S3V,fake,https://pbs.twimg.com/media/B43Nk-OCMAAQTx9.jpg,,544317165965303808,sydneysiege
Central Sydney shut down amid ongoing hostage situation: #SydneySiege,Central Sydney shut down amid ongoing hostage situation: http://t.co/rKdwIgOPqT #SydneySiege http://t.co/tzgAtCdsic,fake,https://pbs.twimg.com/media/B43N-2iIMAAK0v9.jpg,,544317609718865920,sydneysiege
"BREAKING NEWS: Flag in Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7News","BREAKING NEWS: Flag in Sydney cafe window confirmed to be that of Jabah Al-Nusra, says Islamic terror expert on 7News http://t.co/1UMa3DwuNJ",fake,https://pbs.twimg.com/media/B43NN3GCEAIxgVJ.jpg,,544317709396496384,sydneysiege
LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district.,LIVE: @9NewsAUS coverage of ongoing hostage situation in Sydney's business district. http://t.co/ntlKVOgGWE http://t.co/leHfgNvMgQ,fake,https://pbs.twimg.com/media/B43AhZrCcAADjpn.jpg,,544318036715782144,sydneysiege
MT @mashable #Uber intros surge pricing during #sydneysiege -,MT @mashable #Uber intros surge pricing during #sydneysiege - http://t.co/ypP0wMtOON http://t.co/kbPubroomX,fake,https://pbs.twimg.com/media/B43RKDQCEAArAVY.jpg,,544321103875694593,sydneysiege
Uber criticized for “off the charts” surge pricing during hostage crisis in Australia.,Uber criticized for “off the charts” surge pricing during hostage crisis in Australia. http://t.co/OgTn7iAO1W http://t.co/qdX0m3uzWc,fake,https://pbs.twimg.com/media/B43WSX3CAAATHCs.png,,544326741674967042,sydneysiege
"#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report","#SYDNEYSIEGE: Hostage-takers ‘have suicide belts, demand radio convo with #Abbott’ – report http://t.co/1ZlzKDjvSf http://t.co/7Jej7i4SlO",fake,https://pbs.twimg.com/media/B43X4t2CMAEFiJb.jpg,,544328894812549121,sydneysiege
This is the exclusion zone currently in place in Sydney's CBD. #SydneySiege,This is the exclusion zone currently in place in Sydney's CBD. http://t.co/qbMIVC5VJv #SydneySiege http://t.co/YoPxvVXLZV,fake,https://pbs.twimg.com/media/B43YstiCcAEhFK9.png,,544329393737170944,sydneysiege
"After criticism, Uber now picking riders in downtown Sydney for free during hostage crisis.","After criticism, Uber now picking riders in downtown Sydney for free during hostage crisis. https://t.co/BrmZCdZpxj http://t.co/9OUdn7HZBd",fake,https://pbs.twimg.com/media/B43bTO9CAAAffl-.png,,544332254068350978,sydneysiege
#sydneysiege: Police confirm only one armed suspect is holding undisclosed number of hostages at a cafe,#sydneysiege: Police confirm only one armed suspect is holding undisclosed number of hostages at a cafe http://t.co/wcxgqM4DrH,fake,https://pbs.twimg.com/media/B43biGyCMAAYFx-.jpg,,544332510440595456,sydneysiege
Sydney Opera House among buildings evacuated due to #SydneySiege:,Sydney Opera House among buildings evacuated due to #SydneySiege: http://t.co/xQtgKojdnC http://t.co/LPOz3sxOI7,fake,https://pbs.twimg.com/media/B43cIrdIAAA23n5.jpg,,544333172180537344,sydneysiege
"Gunman's headband reads, ""We are your soldiers O Muhammad"". #MartinPlace #SydneySiege","Gunman's headband reads, ""We are your soldiers O Muhammad"". #MartinPlace #SydneySiege http://t.co/ggUgP4kV9c",fake,https://pbs.twimg.com/media/B43crDgCUAAs3m3.jpg,,544333764814323713,sydneysiege
"Sydney's Daily Telegraph has printed a special 2pm edition - ""Death cult CBD attack"" #MartinPlaceSiege","Sydney's Daily Telegraph has printed a special 2pm edition - ""Death cult CBD attack"" #MartinPlaceSiege http://t.co/smU3gg3RSS",fake,https://pbs.twimg.com/media/B43dUioCEAA2tfK.jpg,,544334477011349505,sydneysiege
"Hostages held in Sydney cafe, forced to hold Islamic flag in window:","Hostages held in Sydney cafe, forced to hold Islamic flag in window: http://t.co/UiqFQ372Ae http://t.co/LDeKQuLYcx",fake,https://pbs.twimg.com/media/B43dZLVIgAA-IN_.jpg,,544334554631536640,sydneysiege
"Martin Place, Sydney Opera House &amp; State Library evacuated due to #sydneysiege follow our blog","Martin Place, Sydney Opera House &amp; State Library evacuated due to #sydneysiege follow our blog http://t.co/4MUc9ivwbK http://t.co/s6hCQ8QOAs",fake,https://pbs.twimg.com/media/B43diffCIAAR27O.jpg,,544334939374641152,sydneysiege
"Dozens of hostages are being held in a Sydney cafe, Islamic flag seen in window »","Dozens of hostages are being held in a Sydney cafe, Islamic flag seen in window » http://t.co/krZOmZSUaX http://t.co/ThxMOu1dTj",fake,https://pbs.twimg.com/media/B43fMlrCcAAaPNy.png,,544336537870434304,sydneysiege
"Who's your pick for ""worst contribution to #sydneysiege"" - Mamamia, Uber or the Daily Tele?","Who's your pick for ""worst contribution to #sydneysiege"" - Mamamia, Uber or the Daily Tele? http://t.co/h9HRgIDBRB",fake,https://pbs.twimg.com/media/B43hwFgCIAIv27a.jpg,,544339368823894019,sydneysiege
Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: #sydneysiege,Deserted grounds of the evacuated #Sydney Opera House - More on our LIVE page: http://t.co/VaKt3ZpRZR #sydneysiege http://t.co/pKWvDgpOle,fake,https://pbs.twimg.com/media/B43jj5LCYAAT-2z.jpg,,544341406094213121,sydneysiege
Grand Mufti of Australia statement condemning #SydneySiege,Grand Mufti of Australia statement condemning #SydneySiege http://t.co/8juQ032EdP,fake,https://pbs.twimg.com/media/B43kVh6CEAElYJa.jpg,,544342204576038912,sydneysiege
"#Religion Of COWARDS-&gt;Hostages Forced Display Islamic Flag, Women Used AsShields #sydneysiege","#Religion Of COWARDS-&gt;Hostages Forced Display Islamic Flag, Women Used AsShields http://t.co/VTKaSgZXv1 #sydneysiege http://t.co/Pn6268vCwd",fake,https://pbs.twimg.com/media/B43qkenIIAAtH_G.jpg,,544349042952916993,sydneysiege
Hostage situation ongoing in Sydney business district. LIVE: UPDATES:,Hostage situation ongoing in Sydney business district. LIVE: http://t.co/j1ljDbazOw UPDATES: http://t.co/PD7pVfU9pQ http://t.co/KHoDrDWaeV,fake,https://pbs.twimg.com/media/B43sVXDCUAAVxEu.jpg,,544350985142173697,sydneysiege
PM Abbott calls for calm amid Sydney hostage situation,PM Abbott calls for calm amid Sydney hostage situation http://t.co/ZhsbFmxRCv http://t.co/eUAr2DqMGl,fake,https://pbs.twimg.com/media/B43tGqoCQAAgaqm.jpg,,544351832483450880,sydneysiege
#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege,#BREAKING: Reports that some of the hostages have escaped. LIVE Ch 601 #sydneysiege http://t.co/BzJmCjgyzU,fake,https://pbs.twimg.com/media/B43tGslCIAEzho8.png,,544351885298130945,sydneysiege
Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe,Australian Mufti condemns hostage taking in #Sydney - Statement #SydneyHostageCrisis #SydneySiege #SydneyCafe http://t.co/n38XZVq5iu,fake,https://pbs.twimg.com/media/B43tOuSCEAAZLNf.jpg,,544351967829839873,sydneysiege
#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… #NewsFeed,#StartUps Uber Offers Free Rides During Sydney Hostage Crisis After Surge Pricing… http://t.co/r62oIX7twQ #NewsFeed http://t.co/Q0cULw3Dva,fake,https://pbs.twimg.com/media/B43tblSCMAAhAQY.jpg,,544352188210745344,sydneysiege
#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café,#SYDNEYSIEGE: 3 people escape gunman-held Lindt Café http://t.co/1ZlzKDjvSf http://t.co/DJCj55u6qk,fake,https://pbs.twimg.com/media/B43uDFuCcAAduNJ.jpg,,544352874969698305,sydneysiege
"BREAKING UPDATE: 2 hostages escape Lindt Café through front door, 1 via fire door #Sydneysiege","BREAKING UPDATE: 2 hostages escape Lindt Café through front door, 1 via fire door http://t.co/1ZlzKDjvSf #Sydneysiege http://t.co/TRUBNRw7wa",fake,https://pbs.twimg.com/media/B43ud4uCAAEU31x.png,,544353502689251329,sydneysiege
PM Modi condemns Sydney hostage crisis,PM Modi condemns Sydney hostage crisis http://t.co/Ihl4Dxc7Ub http://t.co/3odOw6yBp3,fake,https://pbs.twimg.com/media/B43uth2CUAAI0gT.jpg,,544353600273518592,sydneysiege
"Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege","Three people spotted running out of #Lindt cafe, shielded by heavily armed police. #sydneysiege #martinplacesiege http://t.co/DCezDxucaj",fake,https://pbs.twimg.com/media/B43u48XCEAATzE3.jpg,,544353793270243328,sydneysiege
