id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean
524966596897685504,ottawashooting,real,Stunning photos from Ottawa http://t.co/xQTgZ88Sg9 http://t.co/BDHFFaLa9l,https://pbs.twimg.com/media/B0kOTF8CMAIcw6r.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524966596897685504\source-tweet\524966596897685504.json,Stunning photos from Ottawa
524966946467749888,ottawashooting,real,I admire the way Canadians are responding to the #ottawashooting. Keeping the focus on the victims rather than the perpetrators.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524966946467749888\source-tweet\524966946467749888.json,I admire the way Canadians are responding to the #ottawashooting. Keeping the focus on the victims rather than the perpetrators.
524967231902318592,ottawashooting,real,Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524967231902318592\source-tweet\524967231902318592.json,Our thoughts and prayers are with those affected by the shootings in Ottawa. Stay safe! #PrayForOttawa
524967510563889152,ottawashooting,real,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524967510563889152\source-tweet\524967510563889152.json,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting"
524967572689522688,ottawashooting,real,"According to http://t.co/xmWnRiLCAP's 2014-15 GM Survey, Kobe is the 3rd best shooting guard. http://t.co/d2imqp69Yz http://t.co/D8FvUFWMnI",https://pbs.twimg.com/media/B0kPObCIYAAztbl.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524967572689522688\source-tweet\524967572689522688.json,"According to 2014-15 GM Survey, Kobe is the 3rd best shooting guard."
524967631171117056,ottawashooting,real,"Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded. #ParliamentHill #Ottawa http://t.co/vGsuHQqadi""",https://pbs.twimg.com/media/B0kIeCWCIAEBiz_.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524967631171117056\source-tweet\524967631171117056.json,Wow. Photo from MP Nina Grewal showing the doors of Reading Room Barricaded. #ParliamentHill #Ottawa
524967811081195520,ottawashooting,real,"Our phone lines are open 24/7 for your use, if you need someone to talk to. 613-238-3311 #Ottawa",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524967811081195520\source-tweet\524967811081195520.json,"Our phone lines are open 24/7 for your use, if you need someone to talk to. 613-238-3311 #Ottawa"
524968185016360960,ottawashooting,real,"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down http://t.co/OPooNxTsiv http://t.co/yBjIu2JaaP",https://pbs.twimg.com/media/B0kPyEsIQAAywAp.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524968185016360960\source-tweet\524968185016360960.json,"#Leafs Joffrey Lupul praises officers in Ottawa, as team remains in lock down"
524968293577158656,ottawashooting,real,The powerful War Memorial mouth-to-mouth image being shared is by @OttawaCitizen's Wayne Cuddington. #ottnews #ottawa http://t.co/FcSGb097G9,https://pbs.twimg.com/media/B0kP4SxCAAAdXdl.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524968293577158656\source-tweet\524968293577158656.json,The powerful War Memorial mouth-to-mouth image being shared is by @OttawaCitizen's Wayne Cuddington. #ottnews #ottawa
524968330172850177,ottawashooting,real,Follow our live coverage of the shootings in Ottawa here: http://t.co/rmEiEdAcH3 #ottawashooting http://t.co/GBHLM8pWGp,https://pbs.twimg.com/media/B0kP6iwIcAAg1gu.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524968330172850177\source-tweet\524968330172850177.json,Follow our live coverage of the shootings in Ottawa here: #ottawashooting
524968466559033345,ottawashooting,real,Sending love to the people of Ottawa. Be safe everyone. xoxoxo,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524968466559033345\source-tweet\524968466559033345.json,Sending love to the people of Ottawa. Be safe everyone. xoxoxo
524968564306882560,ottawashooting,real,"My friend's mom is in Korea right now and she met Yonghwa, shooting for his drama. Here you go. http://t.co/fWmAScCY70",https://pbs.twimg.com/media/B0kQGaACUAARW8x.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524968564306882560\source-tweet\524968564306882560.json,"My friend's mom is in Korea right now and she met Yonghwa, shooting for his drama. Here you go."
524969415318982657,ottawashooting,real,"If the dudes who shot up Ottawa are white, are we going to have a conversation about terrorism or is it going to be ""mental illness""?",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524969415318982657\source-tweet\524969415318982657.json,"If the dudes who shot up Ottawa are white, are we going to have a conversation about terrorism or is it going to be ""mental illness""?"
524969431534153728,ottawashooting,real,Ottawa youth: If you need to talk: 24/7 Crisis Line 613-260-2360 or 1-877-377-7775 (toll free for Eastern Ontario) crisis@ysb.on.ca,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524969431534153728\source-tweet\524969431534153728.json,Ottawa youth: If you need to talk: 24/7 Crisis Line 613-260-2360 or 1-877-377-7775 (toll free for Eastern Ontario) crisis@ysb.on.ca
524970142719963136,ottawashooting,real,Our prayers go to victims of the #Ottawa shooting.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524970142719963136\source-tweet\524970142719963136.json,Our prayers go to victims of the #Ottawa shooting.
524970444156571648,ottawashooting,real,Our thoughts are with our friends in Ottawa. Stay safe everyone.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524970444156571648\source-tweet\524970444156571648.json,Our thoughts are with our friends in Ottawa. Stay safe everyone.
524970488590651395,ottawashooting,real,Whoops sorry. Ottawa*,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524970488590651395\source-tweet\524970488590651395.json,Whoops sorry. Ottawa*
524971165056782337,ottawashooting,real,"Ottawa friends—Canadians are with you, coast to coast. #OttawaShooting #cdnpoli",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524971165056782337\source-tweet\524971165056782337.json,"Ottawa friends—Canadians are with you, coast to coast. #OttawaShooting #cdnpoli"
524971258996588544,ottawashooting,real,Our thoughts &amp; prayers go out to everyone affected by the events in our nation's capital. #OttawaStrong #Ottawa http://t.co/O8Himce5Z3,https://pbs.twimg.com/media/B0kSk9KCYAIOKx0.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524971258996588544\source-tweet\524971258996588544.json,Our thoughts &amp; prayers go out to everyone affected by the events in our nation's capital. #OttawaStrong #Ottawa
524971386838978560,ottawashooting,real,"If you're in Ottawa and upset, scared, anxious about today's events, don't hesitate to call @DistressCentreO: 613-238-3311 #OttawaShooting",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524971386838978560\source-tweet\524971386838978560.json,"If you're in Ottawa and upset, scared, anxious about today's events, don't hesitate to call @DistressCentreO: 613-238-3311 #OttawaShooting"
524973223356940288,ottawashooting,real,Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524973223356940288\source-tweet\524973223356940288.json,Thoughts and prayers for everyone in Ottawa #staystrong #PrayForOttawa
524973444946202624,ottawashooting,real,"Still trapped here, barricaded. Not in my office, but elsewhere. #OttawaShooting",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524973444946202624\source-tweet\524973444946202624.json,"Still trapped here, barricaded. Not in my office, but elsewhere. #OttawaShooting"
524973920722878464,ottawashooting,real,Our thoughts are with Ottawa.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524973920722878464\source-tweet\524973920722878464.json,Our thoughts are with Ottawa.
524974135030874114,ottawashooting,real,This is our Home True North Strong &amp; Free - thoughts &amp; prayers to the people of Ottawa &amp; all of Canada #OttawaStrong http://t.co/rSueZNpKfk,https://pbs.twimg.com/media/B0kVMB7IYAE5jC1.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524974135030874114\source-tweet\524974135030874114.json,This is our Home True North Strong &amp; Free - thoughts &amp; prayers to the people of Ottawa &amp; all of Canada #OttawaStrong
524974518960652290,ottawashooting,real,Security measures heightened across Canada amid Ottawa attack http://t.co/fZc4in78rO http://t.co/KmNUuBrwom,https://pbs.twimg.com/media/B0kVix2IAAAb76v.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524974518960652290\source-tweet\524974518960652290.json,Security measures heightened across Canada amid Ottawa attack
524974566830247936,ottawashooting,real,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524974566830247936\source-tweet\524974566830247936.json,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca
524974786460778497,ottawashooting,real,"Canadian cabinet minister Jason Kenney says ""Canada will not be terrorised or intimidated"" following #OttawaShooting",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524974786460778497\source-tweet\524974786460778497.json,"Canadian cabinet minister Jason Kenney says ""Canada will not be terrorised or intimidated"" following #OttawaShooting"
524974900017373184,ottawashooting,real,"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country.",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524974900017373184\source-tweet\524974900017373184.json,"Just hearing the news, thoughts today are back home with the citizens and dedicated public servants in Ottawa and across the country."
524975031059632128,ottawashooting,real,News of the attack in Ottawa is extremely disturbing. I pray for everyone's safety.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524975031059632128\source-tweet\524975031059632128.json,News of the attack in Ottawa is extremely disturbing. I pray for everyone's safety.
524976313766273025,ottawashooting,real,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524976313766273025\source-tweet\524976313766273025.json,"Thinking of Layton's words: ""Love is better than anger. Hope is better than fear. Optimism is better than despair."" #ottawashooting"
524976835881205760,ottawashooting,real,"If you're thinking ""I should tweet about how the situation in Ottawa conveniently benefits my party"": step away from twitter now. #cdnpoli",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524976835881205760\source-tweet\524976835881205760.json,"If you're thinking ""I should tweet about how the situation in Ottawa conveniently benefits my party"": step away from twitter now. #cdnpoli"
524976857822011394,ottawashooting,real,VIDEO: @petermansbridge on what we currently know about the #OttawaShooting http://t.co/5XBsdQf561 http://t.co/EKZlSUznJ9,https://pbs.twimg.com/media/B0kXq43CYAENA65.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524976857822011394\source-tweet\524976857822011394.json,VIDEO: @petermansbridge on what we currently know about the #OttawaShooting
524977767688200192,ottawashooting,real,"UPDATE: #uOttawa courses + exams officially cancelled for the whole day. Lockdown still in effect. Stay indoors, stay safe #Ottawa #ottcity",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524977767688200192\source-tweet\524977767688200192.json,"UPDATE: #uOttawa courses + exams officially cancelled for the whole day. Lockdown still in effect. Stay indoors, stay safe #Ottawa #ottcity"
524977812852461568,ottawashooting,real,To the folks attending Saturday's NHL game in Ottawa: you're belting out O Canada for a whole nation. Let her rip.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524977812852461568\source-tweet\524977812852461568.json,To the folks attending Saturday's NHL game in Ottawa: you're belting out O Canada for a whole nation. Let her rip.
524977830124617728,ottawashooting,real,Ottawa is one of the world's great cities. Today's events do not change this.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524977830124617728\source-tweet\524977830124617728.json,Ottawa is one of the world's great cities. Today's events do not change this.
524977992683237376,ottawashooting,real,Shooting investigation going on for more than 3 hours. Much of downtown Ottawa still in lockdown: http://t.co/alz6qu6Mca #cbcOTT #OTTnews,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524977992683237376\source-tweet\524977992683237376.json,Shooting investigation going on for more than 3 hours. Much of downtown Ottawa still in lockdown: #cbcOTT #OTTnews
524978196589334529,ottawashooting,real,Thoughts are with Ottawa today. What is happening is terrible.. #StaySafeOttawa,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524978196589334529\source-tweet\524978196589334529.json,Thoughts are with Ottawa today. What is happening is terrible.. #StaySafeOttawa
524978422188376064,ottawashooting,real,Hearts and prayers go out to everyone affected by the shootings in Ottawa today.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524978422188376064\source-tweet\524978422188376064.json,Hearts and prayers go out to everyone affected by the shootings in Ottawa today.
524978855531253760,ottawashooting,real,.@petermansbridge tells us what we know right now on the #OttawaShooting http://t.co/YbG1hUoqdA,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524978855531253760\source-tweet\524978855531253760.json,.@petermansbridge tells us what we know right now on the #OttawaShooting
524978912145985536,ottawashooting,real,"'We could smell that gun powder': MPs, eyewitnesses describe Ottawa shooting scene http://t.co/3LA2OprAiW http://t.co/mgCoyZFUQD",https://pbs.twimg.com/media/B0kZifmIcAAN8Kx.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524978912145985536\source-tweet\524978912145985536.json,"'We could smell that gun powder': MPs, eyewitnesses describe Ottawa shooting scene"
524978999534317568,ottawashooting,real,Our thoughts are with all those affected by today’s events in Ottawa.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524978999534317568\source-tweet\524978999534317568.json,Our thoughts are with all those affected by today’s events in Ottawa.
524979070288019456,ottawashooting,real,"Prayers for those in Ottawa, hope all is resolved soon...",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979070288019456\source-tweet\524979070288019456.json,"Prayers for those in Ottawa, hope all is resolved soon..."
524979089787330560,ottawashooting,real,#OttawaShooting is NOT Canada's 9/11. Let the damn officials figure out what's going on before the American media starts fear-mongering.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979089787330560\source-tweet\524979089787330560.json,#OttawaShooting is NOT Canada's 9/11. Let the damn officials figure out what's going on before the American media starts fear-mongering.
524979152944779265,ottawashooting,real,"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979152944779265\source-tweet\524979152944779265.json,"To everyone in Ottawa, please stay safe. #PrayForOttawa from #Indonesia"
524979179235069952,ottawashooting,real,Remembrance Day ceremony in Ottawa is emotional every year. Can't imagine what it will be like this year. The entire country may be there.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979179235069952\source-tweet\524979179235069952.json,Remembrance Day ceremony in Ottawa is emotional every year. Can't imagine what it will be like this year. The entire country may be there.
524979184297590784,ottawashooting,real,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979184297590784\source-tweet\524979184297590784.json,#RCMP asking for assistance if you have any photos or videos from #ottawa shooting please send to: NatDiv_Media_DivNat@rcmp-grc.gc.ca
524979279701241856,ottawashooting,real,My thoughts are with our good friends &amp; neighbors to the north 🍁😔 #WeLoveYouCanada #OttawaShooting,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979279701241856\source-tweet\524979279701241856.json,My thoughts are with our good friends &amp; neighbors to the north 🍁😔 #WeLoveYouCanada #OttawaShooting
524979548195024898,ottawashooting,real,Surreal photos out of Ottawa: This is a VIP being escorted on Sparks Street http://t.co/m4FE8krPxl http://t.co/dWl9ovxlqJ,https://pbs.twimg.com/media/B0kaHUGCMAAcE8F.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979548195024898\source-tweet\524979548195024898.json,Surreal photos out of Ottawa: This is a VIP being escorted on Sparks Street
524979702940045313,ottawashooting,real,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979702940045313\source-tweet\524979702940045313.json,I've left the Hill. Want to say I'm really impressed by way Ottawa Police and RCMP handled this miserable business.
524979756371288064,ottawashooting,real,Parliament Hill attack: Ottawa residents captures images of chaos amidst lockdown http://t.co/zZqXiHYgFX http://t.co/y0hkxMLYDP,https://pbs.twimg.com/media/B0kaTmiCYAAXXxJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979756371288064\source-tweet\524979756371288064.json,Parliament Hill attack: Ottawa residents captures images of chaos amidst lockdown
524979881525137409,ottawashooting,real,Image from @kellyhobson shows police running to search buildings in downtown Ottawa. http://t.co/lLtW5skkJe,https://pbs.twimg.com/media/B0kaa5bIYAAzbes.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979881525137409\source-tweet\524979881525137409.json,Image from @kellyhobson shows police running to search buildings in downtown Ottawa.
524979925343014912,ottawashooting,real,The TTC says it has “implemented heightened security across the entire transit system” in light of the shootings in Ottawa.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524979925343014912\source-tweet\524979925343014912.json,The TTC says it has “implemented heightened security across the entire transit system” in light of the shootings in Ottawa.
524980166289002496,ottawashooting,real,Be safe Ottawa! Praying for everyone involved today.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524980166289002496\source-tweet\524980166289002496.json,Be safe Ottawa! Praying for everyone involved today.
524980402495430656,ottawashooting,real,My thoughts go to those impacted by today's senseless attacks in Ottawa. #ProudlyCanadian #ProudlyFree #WeStandOnGuardForThee,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524980402495430656\source-tweet\524980402495430656.json,My thoughts go to those impacted by today's senseless attacks in Ottawa. #ProudlyCanadian #ProudlyFree #WeStandOnGuardForThee
524980483479076864,ottawashooting,real,"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story: http://t.co/rX94nO5V60 http://t.co/MXQayqVPlT",https://pbs.twimg.com/media/B0ka97aCEAABXPM.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524980483479076864\source-tweet\524980483479076864.json,"Harden, Howard again named best at position in 2014-15 NBA GM Survey. Story:"
524980775741956097,ottawashooting,real,Chief of Defence Staff MT @Joerayment: Surreal photos out of Ottawa: VIP escorted on Sparks St http://t.co/Fyb1QEFgcp http://t.co/FxcTvlRADa,https://pbs.twimg.com/media/B0kaHUGCMAAcE8F.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524980775741956097\source-tweet\524980775741956097.json,Chief of Defence Staff MT @Joerayment: Surreal photos out of Ottawa: VIP escorted on Sparks St
524981427260366848,ottawashooting,real,Our thoughts and prayers are with the city of Ottawa and all those affected by today's events.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524981427260366848\source-tweet\524981427260366848.json,Our thoughts and prayers are with the city of Ottawa and all those affected by today's events.
524981463033581568,ottawashooting,real,Shooting incidents in Ottawa today: ongoing investigation http://t.co/jusznyyg4U,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524981463033581568\source-tweet\524981463033581568.json,Shooting incidents in Ottawa today: ongoing investigation
524981565462704129,ottawashooting,real,Ottawa Police Press Release http://t.co/9RQ5CQ2Zdg,https://pbs.twimg.com/media/B0kb86YIUAAdhXT.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524981565462704129\source-tweet\524981565462704129.json,Ottawa Police Press Release
524981890567385088,ottawashooting,real,"American media: stop calling #OttawaShooting ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts,not fear #cdnpoli",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524981890567385088\source-tweet\524981890567385088.json,"American media: stop calling #OttawaShooting ""Canada's 911"" We don't know who or why yet. Canadians prefer to spread facts,not fear #cdnpoli"
524982907052765184,ottawashooting,real,"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting http://t.co/IYtUltVT9u",https://pbs.twimg.com/media/B0kdLCAIcAEsoOe.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524982907052765184\source-tweet\524982907052765184.json,"""Soldiers at the Cenotaph"": editorial cartoon by Brian Gable #OttawaShooting"
524982954880413696,ottawashooting,real,Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core http://t.co/pLaEI6TEN4,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524982954880413696\source-tweet\524982954880413696.json,Media Advisory - Update on the current operation with respect to the shootings in the Ottawa downtown core
524983236712476672,ottawashooting,real,CANADA WHAT THE FUCK YOU SUPPOSE TO BE NICE PEOPLE #OttawaShooting,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524983236712476672\source-tweet\524983236712476672.json,CANADA WHAT THE FUCK YOU SUPPOSE TO BE NICE PEOPLE #OttawaShooting
524983395026497536,ottawashooting,real,Stay away from the downtown area while the operation continues. #ottnews #ottawa #ottcity,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524983395026497536\source-tweet\524983395026497536.json,Stay away from the downtown area while the operation continues. #ottnews #ottawa #ottcity
524983599851130880,ottawashooting,real,"If you have pictures or video of the suspect, email them NatDiv_Media_DivNat@rcmp-grc.gc.ca #ottawa #ottcity #ottnews",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524983599851130880\source-tweet\524983599851130880.json,"If you have pictures or video of the suspect, email them NatDiv_Media_DivNat@rcmp-grc.gc.ca #ottawa #ottcity #ottnews"
524983828000276480,ottawashooting,real,"Anyone with tips regarding the shooting incidents, or those looking to report suspicious activity, can call 613-236-1222 x5493 or call 9-1-1",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524983828000276480\source-tweet\524983828000276480.json,"Anyone with tips regarding the shooting incidents, or those looking to report suspicious activity, can call 613-236-1222 x5493 or call 9-1-1"
524984209505812480,ottawashooting,real,"New evidence, including autopsy report, supports Darren Wilson's account of Ferguson shooting http://t.co/L6xQL0pN0Z",,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524984209505812480\source-tweet\524984209505812480.json,"New evidence, including autopsy report, supports Darren Wilson's account of Ferguson shooting"
524984505376182272,ottawashooting,real,Our Thoughts are with Ottawa today. #OhCanada http://t.co/6FvpRSst9k,https://pbs.twimg.com/media/B0ken9mIEAAugAe.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524984505376182272\source-tweet\524984505376182272.json,Our Thoughts are with Ottawa today. #OhCanada
524985046198157313,ottawashooting,real,Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out #PrayForOttawa,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524985046198157313\source-tweet\524985046198157313.json,Stay safe Ottawa...world is getting worse by the minute...like seriously society needs to figure it out #PrayForOttawa
524985092343889920,ottawashooting,real,I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524985092343889920\source-tweet\524985092343889920.json,I'm appalled by today's attack in Ottawa. I offer my full support to @pmharper and the Canadian people as they deal with this incident.
524985689905967105,ottawashooting,real,Our thoughts are with our friends in #Ottawa today at this difficult time. #StaySafeOttawa,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524985689905967105\source-tweet\524985689905967105.json,Our thoughts are with our friends in #Ottawa today at this difficult time. #StaySafeOttawa
524986210402705408,ottawashooting,real,More than a half-dozen witnesses have provided testimony that supports officer's account of Michael Brown shooting http://t.co/VUoWjJ3NvR,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524986210402705408\source-tweet\524986210402705408.json,More than a half-dozen witnesses have provided testimony that supports officer's account of Michael Brown shooting
524986649315667968,ottawashooting,real,Officer Wilson will not face any criminal charges in the #MichaelBrown shooting. He was defending himself. Be prepared people.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524986649315667968\source-tweet\524986649315667968.json,Officer Wilson will not face any criminal charges in the #MichaelBrown shooting. He was defending himself. Be prepared people.
524986820850106370,ottawashooting,real,Kudos to first responders working in Ottawa today. They are the real heroes. http://t.co/RsO1A2Fuka,https://pbs.twimg.com/media/B0kguyiCIAEYFIU.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524986820850106370\source-tweet\524986820850106370.json,Kudos to first responders working in Ottawa today. They are the real heroes.
524987150413336576,ottawashooting,real,#Ottawa in April 2013 you stood with us &amp; called us #BostonStrong TODAY we stand with you - You are #OttawaStrong. #OttawaShooting,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524987150413336576\source-tweet\524987150413336576.json,#Ottawa in April 2013 you stood with us &amp; called us #BostonStrong TODAY we stand with you - You are #OttawaStrong. #OttawaShooting
524987263835721728,ottawashooting,real,Prayers to Ottawa. #PrayForOttawa http://t.co/HOaNBdifHf,https://pbs.twimg.com/media/B0khFjCCcAAZ4qk.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524987263835721728\source-tweet\524987263835721728.json,Prayers to Ottawa. #PrayForOttawa
524988027425554432,ottawashooting,real,The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.,,0,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\ottawashooting\non-rumours\524988027425554432\source-tweet\524988027425554432.json,The Players and Staff of the NHLPA have the City of Ottawa &amp; Canadian Armed Forces personnel in our thoughts today.
