id,tweet_text,local_image_path,label
544437375003131904,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou http://t.co/1nLr4EqqBn #sydneysiege http://t.co/X9Sb2fbGAy",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544437375003131904.jpg,real
544438499642847232,Australians take to social media to support Muslim Australians http://t.co/zcDEvgFHkI #SydneySiege #illridewithyou http://t.co/Rk6scuwMSi,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544438499642847232.jpg,real
544439380329644032,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege http://t.co/zaaJmX7qYP http://t.co/FMea5hXP5u,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544439380329644032.png,real
544439832466817024,"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege http://t.co/4eWj2PeTpn",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544439832466817024.jpg,real
544440724192628736,Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544440724192628736.jpg,real
544442676410867712,#illridewithyou is the best thing to come out of the #sydneysiege http://t.co/4REoJBzPxD http://t.co/DIiAZNrALl,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544442676410867712.jpg,real
544443266926931968,Sydney siege: Australians use Twitter to counter Islamophobia - http://t.co/ROz2rrD4fa #illridewithyou http://t.co/jHRkpuEmas,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443266926931968.jpg,real
544443377643954176,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443377643954176.jpg,real
544443959662358528,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443959662358528.png,real
544444148234076160,Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544444148234076160.png,real
544444539092488192,'Sick' people are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eyaJ4G87g1,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544444539092488192.png,real
544444661859749890,The #sydneysiege has entered its 12th hour. Thoughts to the hostages and their loved ones. http://t.co/gJAQklf3a7 http://t.co/0E9m55ltOy,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544444661859749890.jpg,real
544446269968908289,Thousands tweet declaring their solidarity with Muslims #IllRideWithYou #sydneysiege http://t.co/4REoJBzPxD http://t.co/zAQvgvzF9G,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544446269968908289.png,real
544447757860483072,#IllRideWithYou: Australians show solidarity with Muslims amid the Sydney siege http://t.co/5hFgbIp2C3 http://t.co/czDCx7OdM4,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544447757860483072.png,real
544449562552045568,This Facebook post about Australia &amp; #sydneysiege is absolutely worth reading #illridewithyou http://t.co/FIC5S8vLir http://t.co/oXeiRhyje7,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544449562552045568.jpg,real
544450135988899840,Dozens of emergency vehicles waiting on Elizabeth St. Let's hope none need to be used #sydneysiege http://t.co/Kq1it6sH6k (@braceyjames),D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544450135988899840.jpg,real
544450580367024128,Thoughts &amp; prayers to all those who have been affected by the #SydneySiege today. Sad to see this sort of terror ... http://t.co/96GtrSd6De,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544450580367024128.jpg,real
544450710926934017,"No matter how much you try to bring us down, one thing about Australian's is we ALWAYS stand together! 👍 #SydneySiege http://t.co/vYQe6Xe90m",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544450710926934017.jpg,real
544451041396531200,#sydneysiege Australians rally against Islamophobia with #illridewithyou hashtag http://t.co/FhzSoccp22 http://t.co/wVQmT5b8dt,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544451041396531200.png,real
544452087468150784,An updated map of the Sydney exclusion zone around the hostage site at Martin Pl. #sydneysiege http://t.co/aOuG4dmrHb http://t.co/NhxD3CXt73,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544452087468150784.jpg,real
544453564718804992,"90,000+ Tweets for #illridewithyou, 1,100 per minute. Trending number 1, globally. #SydneySiege http://t.co/NGeyUifhd8",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544453564718804992.png,real
544455370476109824,Outrage as bystanders take selfies at #SydneySiege (via @MarkDiStef) http://t.co/5zmQFPsqnm http://t.co/iMwk3v6rtu,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544455370476109824.png,real
544456216907636736,Outrage as bystanders take selfies at Sydney siege http://t.co/SrLF9lRln7 http://t.co/C6dWNCuPJp,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544456216907636736.png,real
544457877688430593,"Sydney residents urged: ""Go about your normal business"" http://t.co/3shTK9yYOh #sydneysiege http://t.co/IR8PgFUG68",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544457877688430593.jpg,real
544458083129229312,"3 men have arrived at Queens Square to pray for the safe release of the hostages in Martin Place, Sydney. http://t.co/1cnQCzxYg1",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544458083129229312.jpg,real
544459333983948800,"The #sydneysiege has now entered its 14th hour. Police are still doing ""all they can"" | http://t.co/6KGlfakEFG http://t.co/ZIJ0C3Xsx2",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544459333983948800.jpg,real
544459726948286464,The #SydneySiege has entered its 14th hour – WATCH @Channel9 for LIVE updates with @Wendy_Kingston. #9News http://t.co/rdsGSWrgHn,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544459726948286464.png,real
544459882075017216,"More than 12 hours on, night falls on Sydney as hostages remain inside cafe. http://t.co/o7GgjYxW0c #sydneysiege http://t.co/sVF99IYEWc",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544459882075017216.jpg,real
544459886365376515,People are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/ymxhuTDPPq,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544459886365376515.png,real
544461661055098881,Thousands tweet declaring their solidarity with Muslims. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/GrLMRWCeHe,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544461661055098881.png,real
544461947882586112,'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/rHDxHczlWc,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544461947882586112.png,real
544462825952133121,The moment when one of the Sydney hostages ran out of the cafe. #sydneysiege http://t.co/v8J5eYn06p,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544462825952133121.jpg,real
544463701030354944,Thousands tweet declaring their solidarity with Muslims.. #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/QJkzmNP26n,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544463701030354944.png,real
544464695646617600,#illridewithyou: How Australians are responding to the #sydneysiege http://t.co/QHPppa6G33 http://t.co/ktqvCVTsSY,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544464695646617600.png,real
544465040666288129,Why a hostage situation is neither the time nor place for selfies #sydneysiege http://t.co/AYGnzNVxOX http://t.co/yhHldK5Wne,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544465040666288129.png,real
544465862942797825,"White ppl, stop paralysis of analysis. All these flags say same thing: ISIS=Saudi=Taliban=Al-Nusra= #SydneySiege flag http://t.co/MIaBENonWu",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544465862942797825.jpg,real
544465890218369024,Australia's reaction to the #sydneysiege is magnificent #illridewithyou http://t.co/4REoJBzPxD http://t.co/FLkzYFxTc3,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544465890218369024.png,real
544466920880492544,"#SydneySiege gunman appears to be using ""the wrong flag"" says @FrankRGardner http://t.co/a4HdKmum1o http://t.co/2Km3bj7ffT",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544466920880492544.jpg,real
544467710923395073,“@anggerwitasari: Thanks for protecting my sisters #illridewithyou ” big love and prayers for australia #sydneysiege http://t.co/hghTlRYkhW,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544467710923395073.jpg,real
544467822168920064,#illridewithyou: Australians stand up to racism following #sydneysiege http://t.co/3VyDr99cZI http://t.co/WfQ8yIHIo1,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544467822168920064.png,real
544467919003213824,"Page one of Tuesday's Sydney Morning Herald, first edition. #sydneysiege http://t.co/qpw9Jtvvtb",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544467919003213824.jpg,real
544468997916614656,"Australians say ""i'll ride with you,"" showing solidarity with Muslims amid the Sydney siege http://t.co/7XDd3YbIO4 http://t.co/J0mJHR3DE5",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544468997916614656.png,real
544469609433563136,There's anger after people start taking selfies outside the #sydneysiege cafe. http://t.co/6BcdtB1GH1 http://t.co/7N5547eoAY,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544469609433563136.png,real
544471218951581696,"Yes, people are taking selfies as dozens are held hostage at a Sydney cafe nearby http://t.co/bWLn2Yn8IE",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544471218951581696.png,real
544473507594113024,Australia's reaction to the #sydneysiege is magnificent http://t.co/Lq0VjkWreY #illridewithyou http://t.co/p50KHIf47N,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544473507594113024.png,real
544474138287812608,Too bad you can't take selfies of your character. 😐 #sydneysiege #selfie http://t.co/dcrpAPkbf3,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544474138287812608.jpg,real
544474153646956547,Our thoughts are with the people of Sydney tonight. Let's hope we all wake up to a good news story tomorrow ❤️ http://t.co/mOVpLscH4w,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544474153646956547.jpg,real
544474960602083328,#IllRideWithYou shows support for Australian Muslims as #SydneySiege drags on http://t.co/Wa8LrAqJcu http://t.co/0YTlPrY8mh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544474960602083328.jpg,real
544475686740967424,Gunman in #sydneysiege switches off the lights http://t.co/5jtd36wFOU http://t.co/a4MjlUrME7,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544475686740967424.jpg,real
544476492281827328,"So a Rabbi, Imam &amp; Priest walk into a mosque. The punchline: a powerful &amp; beautiful stand of solidarity. #SydneySiege http://t.co/9wKKXWx7lm",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544476492281827328.jpg,real
544477048048082945,'Sick' people are actually taking selfies at the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eREuEQaaLU,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544477048048082945.png,real
544477404342018048,#IllRideWithYou Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag http://t.co/Ajaa1AQmG5 http://t.co/BQN4rBxhYK,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544477404342018048.jpg,real
544477802255630336,#IllRideWithYou: Sydney Stands Up To Racism And Bigotry With One Beautiful Hashtag http://t.co/oDMu7NcKIG http://t.co/Exn8kz7Sml,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544477802255630336.jpg,real
544479045149130753,Thousands tweet declaring their solidarity with Muslims... #IllRideWithYou #sydneysiege http://t.co/Lq0VjkWreY http://t.co/DRsCNjqt4y,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544479045149130753.png,real
544482233038286848,"Anticipating backlash, Australians start #illridewithyou campaign to support Muslims http://t.co/OwlpLBy32e http://t.co/G0ri6QlEW8",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544482233038286848.jpg,real
544482664515121153,#illridewithyou: Viral Aussie solidarity amid #SydneySiege Islamic State links http://t.co/UBuxbiXKDL http://t.co/VQCuWegDQh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544482664515121153.png,real
544483003758419969,Stop racism now. Sydney is a beautiful multicultural city #illridewithyou Please share this for me and help Sydney. http://t.co/Q1GOTu4wvg,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544483003758419969.jpg,real
544483404528775168,Hostage situation ongoing in Sydney business district. UPDATES: http://t.co/PD7pVfU9pQ LIVE: http://t.co/j1ljDbazOw http://t.co/Q3ECKnYfPV,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544483404528775168.jpg,real
544487291465392128,Sydney Muslims say Thanks! #illridewithyou #sydneysiege Via @petergouldart http://t.co/8M8n68y563,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544487291465392128.png,real
544492372088717312,#illridewithyou is the best thing to come out of the #sydneysiege http://t.co/Lq0VjkWreY http://t.co/QU3MKvUNV8,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544492372088717312.png,real
544492465185898496,"Sydney hostage crisis: 5 people have escaped, Islamic flag displayed. Our live coverage: http://t.co/CDzl7chb9R http://t.co/mJZHKcJY9e",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544492465185898496.png,real
544493536771854336,"Answer of #Australia to terrorism, imam, Rabbi and priest come together to pray for the hostages. #sydneysiege http://t.co/PUCWfkaCbR",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544493536771854336.jpg,real
544494058287423489,#illridewithyou trends globally amid fears of reprisal atacks over Sydney hostage standoff http://t.co/Up1pCWLqSo http://t.co/0XMGuycC8R,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544494058287423489.jpg,real
544494273924562944,Australians start #illridewithyou campaign to support #Muslims. #Sydney #SydneySiege #SydneyHostageCrisis @Habibies http://t.co/BbYQZRjsU4,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544494273924562944.jpg,real
544494408515608576,BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544494408515608576.jpg,real
544494721872433152,#BREAKING: Australian police have named the suspect in the Sydney siege: Islamic leader Sheik Man Haron Monis http://t.co/yoFrfF1AHQ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544494721872433152.jpg,real
544494787168972800,"JUST IN: Guman in #sydneysiege identified as Man Haron Monis, a radical Muslim cleric http://t.co/pA1lydElVU http://t.co/Z4QQlksTq4",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544494787168972800.jpg,real
544495155198181376,Why a hostage situation is neither the time nor place for selfies. #sydneysiege http://t.co/HuAR1JBrp2 http://t.co/UXnJUuSABn,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544495155198181376.png,real
544495167836016640,"At least 5 dead as gunman goes on rampage in PA, suspect reportedly barricaded in a home http://t.co/aCLslANGxu http://t.co/H4Mhm1cyOm",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544495167836016640.png,real
544495359800930304,"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544495359800930304.jpg,real
544495975083941889,"BREAKING: Sydney terror suspect is Iranian Shi'ite, claims to have 'converted to Islam' a week ago on website. http://t.co/6Z5k6OlIDg",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544495975083941889.jpg,real
544496648445890561,Australia's reaction to the #sydneysiege is magnificent. #illridewithyou http://t.co/Lq0VjkWreY http://t.co/7k7o55TkYE,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544496648445890561.png,real
544497307933474816,"#SydneySiege UPDATE: Gunman identified as local resident Man Monis, has police records http://t.co/6bXGBh0qHD http://t.co/3vw2bF1Ojo",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544497307933474816.png,real
544497405237161984,"Man Haron Monis, named as the #sydneysiege gunman, may have a ""fetish for self-publicity"". http://t.co/UdkysqURCT http://t.co/vNDbnOkdt8",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544497405237161984.jpg,real
544499780479893504,A Muslim lady took off her scarf out of fear after the Sydney Siege &amp; is comforted by strangers. #illridewithyou http://t.co/JJbPhn0YKh,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544499780479893504.jpg,real
544500288183607296,#sydneysiege gunman identified by police as well-known Islamist cleric Sheikh Man Haron Monis http://t.co/X5paOdvHJh http://t.co/KF4jGtiwdb,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544500288183607296.png,real
544500883963518976,50 charges of sexual assault against Sydney hostage-taker http://t.co/gc9HbB5ZGa http://t.co/szVzntt8Mg,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544500883963518976.jpg,real
544501464849059840,The Sydney attack gunman identified as Sheikh Man Haron Monis #SydneyCafeSiege #SydneySiege http://t.co/WUpPliupbK,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544501464849059840.jpg,real
544503881527742464,Suspected jihadist in #Sydney standoff ID'd as Iranian sex offender as ordeal enters 15th hour http://t.co/WrPVZSJHlX http://t.co/dJuzEHM1hX,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544503881527742464.jpg,real
544504954334224384,#illridewithyou Australians rally against Islamophobia #sydneysiege http://t.co/FhzSoccp22 http://t.co/cX9lAlj52h,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544504954334224384.png,real
544506628239028224,Who is Sheikh Man Haron Monis and why was he known to police and the media? #sydneysiege http://t.co/UdkysqURCT http://t.co/woKT9z9uQQ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544506628239028224.jpg,real
544508035113439232,Beautiful: Sydney stands up to racism &amp; bigotry with one hashtag: #illridewithyou (Via @LotteLeicht1) http://t.co/lOigD7tMh2,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544508035113439232.jpg,real
544508725420380160,Reports: Alleged Sydney hostage taker was charged as accessory to ex-wife's murder http://t.co/6T7xVdcwdD http://t.co/EdqjZdgxMM,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544508725420380160.jpg,real
544509652390924290,"UPDATE: Jihadist in #Sydney standoff identified as Iranian sex assault, murder suspect: http://t.co/WrPVZSJHlX http://t.co/VUxUwzj0FZ",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544509652390924290.jpg,real
544512078518968320,A siege in Sydney suggests a new trend in jihadist violence may have reached Australia http://t.co/fMasqw90y7 http://t.co/bXBgoavJ2s,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544512078518968320.jpg,real
544514782456729600,"#SYDNEYSIEGE: Police storming #Lindt Cafe, paramedics on scene http://t.co/kJdiVv0nB9 http://t.co/Ny7rYKuH2g",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544514782456729600.png,real
544515517546254338,What we know about suspected hostage taker in Sydney http://t.co/B17EiJYhWu http://t.co/lKolS1SkGN,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544515517546254338.jpg,real
544515546633355264,All quiet again after multiple gunshots in #MartinPlace. No word on whether hostages are free #SydneySiege http://t.co/8LEGvRXv8m,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544515546633355264.jpg,real
544515665319976960,WATCH LIVE: NBC News special report on latest details of #SydneySiege http://t.co/lHnM3pDltl http://t.co/A6mF37zweA,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544515665319976960.jpg,real
544515971637968898,US soccer has a new First Couple: USWNT's Sydney Leroux &amp; KC's Dom Dwyer (22 goals in '14) http://t.co/qlX3bOQHEc (via @sydneyleroux),D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544515971637968898.jpg,real
544516940367413248,BREAKING NEWS UPDATE: Police storm Sydney café to end hostage-taking http://t.co/8f1AQOT6dg #SydneySiege http://t.co/WnCbG1QwRb,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544516940367413248.jpg,real
544517500118249472,A Muslim woman took her scarf off out of fear after the Sydney Siege But she's comforted by strangers #illridewithyou http://t.co/JYXnCu1xat,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544517500118249472.jpg,real
544517721757847552,Video of hostages running from #SydneySiege cafe http://t.co/NvdzZxOoFa http://t.co/maNd6bC3Yy,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544517721757847552.jpg,real
544518036255150080,"Photos, video and live updates from the #Sydneysiege, where hostages have been held in cafe: http://t.co/DjpBDo9Rhv http://t.co/lJZVbVhDxD",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544518036255150080.jpg,real
544518583112314880,MOMENTS AGO: Police storm cafe in Sydney where hostages have been held http://t.co/1L74Pqbkka http://t.co/tsvpi90l5w,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544518583112314880.jpg,real
544518707825750016,"BREAKING: Sydney hostage situation is over, @NSWPolice say http://t.co/K9VtFL2Uev http://t.co/izK2rGdeoT",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544518707825750016.png,real
544518803225604096,BREAKING: Police say the hostage situation in the Sydney cafe has ended. http://t.co/CfKQAy4iQG http://t.co/zL5UPBBjRy,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544518803225604096.png,real
544519024156360704,UPDATE: Police say #Sydneysiege is over http://t.co/WrPVZSJHlX http://t.co/Gdasj7IRBX,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544519024156360704.jpg,real
544519284740079616,Police have confirmed the #SydneySiege is now over after more than 16 hours. http://t.co/mZ1o7Bi9kC http://t.co/ieEsExxAOn,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544519284740079616.jpg,real
544519486498676736,BREAKING: Police say the hostage situation in Sydney is over: http://t.co/pFI0hfrn0j #sydneysiege http://t.co/SMAlQQgCtH,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544519486498676736.jpg,real
544520586576547840,Video: The moment the police stormed the Sydney cafe. Police confirm the siege is now over. http://t.co/E7RSvVibiu http://t.co/u6dVtuoAUc,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544520586576547840.png,real
544520615441756162,BREAKING: Police says siege at #Sydney cafe is over and hostages have been released. http://t.co/zZoyI7yQT1 http://t.co/mx5elAFybR,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544520615441756162.jpg,real
544520802339917824,"Security forces storm Sydney cafe where hostages held, gunman identified as Man Haron Monis: http://t.co/fOqqI5UpsO http://t.co/nlVYwmOpGJ",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544520802339917824.jpg,real
544520888003985408,ALERT: @ABC News Special Report: Tactical units storm Sydney cafe - LIVE on @ABC TV and http://t.co/JRybQXm28D http://t.co/wnTY37HjxP,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544520888003985408.png,real
544521433473634304,"Breaking News: #SydneySiege is over, according to police. http://t.co/7p9QLG6mn4 http://t.co/MtIzwlhawu",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544521433473634304.jpg,real
544521788777304064,Watch gunfire erupt and hostages flee chocolate shop as #SydneySiege ends http://t.co/Ju5h01y3R4 http://t.co/Oq3E9dhsOA,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544521788777304064.jpg,real
544521880661950464,Authorities have confirmed that #sydneysiege is now over after police storm the building: http://t.co/IrteddYrbH http://t.co/w8i1njo5xH,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544521880661950464.png,real
544269749405097984,BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http://t.co/TTG8ye71Zg http://t.co/iTwradHTb3,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544269749405097984.jpg,fake
544271185903484929,#BREAKING: @dan_murphy &amp; @chriskkenny have the latest on the hostages inside the Lindt Cafe #SydneySiege. Ch 601 http://t.co/rVeawjhLgf,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544271185903484929.png,fake
544271362022338560,"Black Islamic flag being held up in window of #lindt chocolate store in Martin Place, Sydney - hostages inside. http://t.co/fAV7PEuY6P",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544271362022338560.jpg,fake
544272537341812736,SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http://t.co/9K3XXEiSFa http://t.co/cATxCjYXpy,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544272537341812736.jpg,fake
544273050188148736,Hostages Held In Sydney Chocolate Shop Forced To Hold Up Islamic Flag http://t.co/HFOY0ctLNV https://t.co/E4mPEUMATs,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544273050188148736.jpg,fake
544273256174198785,Siege situation currently unfolding at Sydney's Martin Place. Updates here: http://t.co/mmOH7zakyB http://t.co/NMzcmpfeTx,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544273256174198785.jpg,fake
544273459199893505,SYDNEY HOSTAGE CRISIS: http://t.co/HFW40OyVUz,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544273459199893505.jpg,fake
544273885437652992,Horrifying situation - siege at Sydney's Martin place Lindt cafe. Reports of up to 20 people held hostage inside http://t.co/UvweEI80PJ,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544273885437652992.jpg,fake
