id,event,label,tweet_text,image_link,has_image,json_path,tweet_text_clean,local_image_path,download_ok,download_status
544410900854091776,sydneysiege,real,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/KE9UFxdXuD,https://pbs.twimg.com/media/B44i1DACQAAe7pm.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544410900854091776\source-tweet\544410900854091776.json,Australian Muslim community releases statement in response to #sydneysiege.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544410900854091776.jpg,1,ok
544410907204259840,sydneysiege,real,Australian Muslim community releases statement in response to #sydneysiege. http://t.co/VJofHybEUi,https://pbs.twimg.com/media/B44i1agCMAAh8YZ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544410907204259840\source-tweet\544410907204259840.json,Australian Muslim community releases statement in response to #sydneysiege.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544410907204259840.jpg,1,ok
544411561205301248,sydneysiege,real,The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm. http://t.co/z2hCIBPaha,https://pbs.twimg.com/media/B44jbi-CMAE4ZZz.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544411561205301248\source-tweet\544411561205301248.json,The Lebanese Muslim Association has issued a statement condemning #sydneysiege and calling for calm.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544411561205301248.png,1,ok
544412083714928640,sydneysiege,real,About 50 Australian Muslim groups issue statement condemning #SydneySiege http://t.co/ilkAQzvNJ2,https://pbs.twimg.com/media/B44j4x0CIAAuWu6.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544412083714928640\source-tweet\544412083714928640.json,About 50 Australian Muslim groups issue statement condemning #SydneySiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544412083714928640.jpg,1,ok
544412767240085504,sydneysiege,real,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",https://pbs.twimg.com/media/B44kEamCcAEedBV.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544412767240085504\source-tweet\544412767240085504.json,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped.",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544412767240085504.jpg,1,ok
544414686935285760,sydneysiege,real,"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is ""let's take a selfie"" #sydneysiege http://t.co/leViTv30En",https://pbs.twimg.com/media/B44mQv6IIAAHwxD.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544414686935285760\source-tweet\544414686935285760.json,"A crazy world we live in. A hostage crisis metres away &amp; peoples' 1st thought is ""let's take a selfie"" #sydneysiege",,0,http_404
544415318345396224,sydneysiege,real,"To everyone who's gonna be in Sydney for New Years, be careful! http://t.co/EKdQ8Kipus",https://pbs.twimg.com/media/B44m167CUAAncWr.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544415318345396224\source-tweet\544415318345396224.json,"To everyone who's gonna be in Sydney for New Years, be careful!",,0,http_404
544416937178976256,sydneysiege,real,The Australian Muslim community releases a statement with regard to #Sydneysiege http://t.co/TBSBYzD1xd http://t.co/HgHhpuvsWk,https://pbs.twimg.com/media/B44oQHWCUAAmSzt.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544416937178976256\source-tweet\544416937178976256.json,The Australian Muslim community releases a statement with regard to #Sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544416937178976256.jpg,1,ok
544416939867529216,sydneysiege,real,Australians unites against #racism with #illridewithyou following #sydneysiege http://t.co/XTEWFBu7k3 http://t.co/uafLUq7MvF,https://pbs.twimg.com/media/B44oQzfCcAAXKCF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544416939867529216\source-tweet\544416939867529216.json,Australians unites against #racism with #illridewithyou following #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544416939867529216.jpg,1,ok
544419162001383424,sydneysiege,real,RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege http://t.co/v7O6yunJNS,https://pbs.twimg.com/media/B44dZ6gCUAEdu32.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544419162001383424\source-tweet\544419162001383424.json,RT @newscomauHQ: Every Australian should be very proud of their police force today. #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544419162001383424.jpg,1,ok
544419416578850818,sydneysiege,real,"hats off to you guys, you're awesome, faith in humanity restored #sydneysiege #illridewithyou http://t.co/iazCcTca6H",https://pbs.twimg.com/media/B44qh7yCIAEUFS-.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544419416578850818\source-tweet\544419416578850818.json,"hats off to you guys, you're awesome, faith in humanity restored #sydneysiege #illridewithyou",,0,http_404
544419497667751937,sydneysiege,real,WATCH: @nswpolice conference about #sydneysiege http://t.co/pE4IorleXC http://t.co/yj4HxeM3wW,https://pbs.twimg.com/media/B44qnndCEAApdiE.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544419497667751937\source-tweet\544419497667751937.json,WATCH: @nswpolice conference about #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544419497667751937.jpg,1,ok
544420349052342272,sydneysiege,real,This is so depressing. Americans respond to #sydneysiege: http://t.co/HIaHn10Dl5,https://pbs.twimg.com/media/B44rZi2CEAAPhR7.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544420349052342272\source-tweet\544420349052342272.json,This is so depressing. Americans respond to #sydneysiege:,,0,http_404
544420376424353792,sydneysiege,real,Here's what we do and don't know about the #SydneySiege http://t.co/H3l0WkhtwQ http://t.co/vlIDzwiUv2,https://pbs.twimg.com/media/B44rY3jCEAAQgYm.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544420376424353792\source-tweet\544420376424353792.json,Here's what we do and don't know about the #SydneySiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544420376424353792.jpg,1,ok
544420963429797889,sydneysiege,real,I could not be prouder of all of you. I love this country. #Australia #AustraliaStrong #illridewithyou #Sydney http://t.co/I8s7IGrGNq,https://pbs.twimg.com/media/B44r9mQCQAAZaUH.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544420963429797889\source-tweet\544420963429797889.json,I could not be prouder of all of you. I love this country. #Australia #AustraliaStrong #illridewithyou #Sydney,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544420963429797889.jpg,1,ok
544421245698056194,sydneysiege,real,Much love to everyone tweeting #illridewithyou. Solidarity. #TeamHumanity Australia at its best. #sydneysiege http://t.co/JeSipaebUX,https://pbs.twimg.com/media/B44sPJfCIAAhjDv.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544421245698056194\source-tweet\544421245698056194.json,Much love to everyone tweeting #illridewithyou. Solidarity. #TeamHumanity Australia at its best. #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544421245698056194.jpg,1,ok
544421653128556544,sydneysiege,real,"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege http://t.co/XROqdTCPHt",https://pbs.twimg.com/media/B44sl2hCUAI76g8.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544421653128556544\source-tweet\544421653128556544.json,"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege",,0,http_404
544422134127525888,sydneysiege,real,Sydney siege highlights rise of Islamist extremism in Australia http://t.co/tIEHLkCjsq http://t.co/6v8hMBot8a,https://pbs.twimg.com/media/B44tC8yCcAAW1bl.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544422134127525888\source-tweet\544422134127525888.json,Sydney siege highlights rise of Islamist extremism in Australia,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544422134127525888.jpg,1,ok
544424261163569152,sydneysiege,real,What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all. http://t.co/NtTNrXO368,https://pbs.twimg.com/media/B44u9OKCEAA_-6Z.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544424261163569152\source-tweet\544424261163569152.json,What is happing in #sydneysiege has nothing to do with #islam. These terrorist groups do NOT represent Islam at all.,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544424261163569152.jpg,1,ok
544425494763302913,sydneysiege,real,Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege http://t.co/iwtT6J72Sj http://t.co/vaNOO5rnDD,https://pbs.twimg.com/media/B44wGh4IQAAD1IB.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544425494763302913\source-tweet\544425494763302913.json,Aussies tweet #Illridewithyou to Muslims who might be scared to travel alone #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544425494763302913.jpg,1,ok
544427255439425536,sydneysiege,real,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone: http://t.co/94fDIKA5dO,https://pbs.twimg.com/media/B44xMtPCEAAzqIC.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544427255439425536\source-tweet\544427255439425536.json,If you're wondering whether to go to work tomorrow here is a mp of the #sydneysiege exclusion zone:,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544427255439425536.jpg,1,ok
544427333969805312,sydneysiege,real,People are actually taking selfies on the site of the #sydneysiege http://t.co/IGzN45UkSO http://t.co/3rzcvU7Kg2,https://pbs.twimg.com/media/B44xxD8CEAMByEi.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544427333969805312\source-tweet\544427333969805312.json,People are actually taking selfies on the site of the #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544427333969805312.png,1,ok
544428082749132800,sydneysiege,real,Join us in Prayer #sydneysiege #PrayForSydney http://t.co/Or5uclGJpt,https://pbs.twimg.com/media/B44ydGMCUAEhYnD.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544428082749132800\source-tweet\544428082749132800.json,Join us in Prayer #sydneysiege #PrayForSydney,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544428082749132800.jpg,1,ok
544429350376861696,sydneysiege,real,i love this. #sydneysiege #PrayForSydney #australia http://t.co/t3IhXgPdKr,https://pbs.twimg.com/media/B44zm3NCcAASOwU.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544429350376861696\source-tweet\544429350376861696.json,i love this. #sydneysiege #PrayForSydney #australia,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544429350376861696.png,1,ok
544429942323167233,sydneysiege,real,friendly reminder. #sydneysiege http://t.co/auO7vbaPgu,https://pbs.twimg.com/media/B440JYHCEAED3-8.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544429942323167233\source-tweet\544429942323167233.json,friendly reminder. #sydneysiege,,0,http_404
544430910511140865,sydneysiege,real,LIVE: Infosys employee among hostages at Sydney cafe http://t.co/cfxX0CUHYS http://t.co/DvfAk3lZ2D,https://pbs.twimg.com/media/B441BdiCYAA68Cs.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544430910511140865\source-tweet\544430910511140865.json,LIVE: Infosys employee among hostages at Sydney cafe,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544430910511140865.jpg,1,ok
544432190281359360,sydneysiege,real,"News Corp seems to be having an internal conflict over whether we ""changed forever"" today or not. #SydneySiege http://t.co/X8QIjGxwAC",https://pbs.twimg.com/media/B442MOzCAAImzV4.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544432190281359360\source-tweet\544432190281359360.json,"News Corp seems to be having an internal conflict over whether we ""changed forever"" today or not. #SydneySiege",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544432190281359360.png,1,ok
544432661419155456,sydneysiege,real,"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1 http://t.co/aQzMFlZOTl",https://pbs.twimg.com/media/B442nolCcAIUBQC.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544432661419155456\source-tweet\544432661419155456.json,"As the #sydneysiege continues, three faiths come together to pray for peace at Lakemba mosque. Photo: @Mo_Taha1",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544432661419155456.jpg,1,ok
544432946841538560,sydneysiege,real,"Mosques, synagogues, churches hold unity prayers #sydneysiege http://t.co/AQHlrOe3UW http://t.co/doMdGfLWeg",https://pbs.twimg.com/media/B4417v1CQAAitro.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544432946841538560\source-tweet\544432946841538560.json,"Mosques, synagogues, churches hold unity prayers #sydneysiege",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544432946841538560.jpg,1,ok
544434192478519297,sydneysiege,real,A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege http://t.co/qNfCMv9yZt,https://pbs.twimg.com/media/B443875CEAAMv09.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544434192478519297\source-tweet\544434192478519297.json,A female hostage stands by the front entrance of the cafe as she turns the lights off in Sydney. #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544434192478519297.jpg,1,ok
544434195469045761,sydneysiege,real,"Muslim community reacts with 'horror, aversion' to #SydneySiege, @Mo_Taha1 reports http://t.co/jatWWRoEHO http://t.co/eNQ8BC7tgl",https://pbs.twimg.com/media/B443zoRCIAAoVgw.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544434195469045761\source-tweet\544434195469045761.json,"Muslim community reacts with 'horror, aversion' to #SydneySiege, @Mo_Taha1 reports",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544434195469045761.jpg,1,ok
544435176479027200,sydneysiege,real,a thousand words in one picture. the police have been absolutely amazing today #sydneysiege http://t.co/w9Gt6rlYes,https://pbs.twimg.com/media/B4445KsCMAAo2lX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544435176479027200\source-tweet\544435176479027200.json,a thousand words in one picture. the police have been absolutely amazing today #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544435176479027200.jpg,1,ok
544435685864660992,sydneysiege,real,"A Muslim,a Jew &amp; a Christian walk into a bar.Except it's an interfaith solidarity stand against bigotry in Sydney. ❤️ http://t.co/rp5jRN5uPp",https://pbs.twimg.com/media/B445XLSCcAE6Aw9.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544435685864660992\source-tweet\544435685864660992.json,"A Muslim,a Jew &amp; a Christian walk into a bar.Except it's an interfaith solidarity stand against bigotry in Sydney. ❤️",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544435685864660992.jpg,1,ok
544435708299972608,sydneysiege,real,"Gunman takes hostages in Sydney cafe, displays flag w/ Arabic script: http://t.co/BRxUW9w2Lb #5Things #sydneysiege http://t.co/JOQo1k5ila",https://pbs.twimg.com/media/B44us4DCYAEnGke.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544435708299972608\source-tweet\544435708299972608.json,"Gunman takes hostages in Sydney cafe, displays flag w/ Arabic script: #5Things #sydneysiege",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544435708299972608.jpg,1,ok
544436172999495680,sydneysiege,real,Praying for all still being held hostage xxx #sydneysiege http://t.co/7nF342x3wx,https://pbs.twimg.com/media/B445zyDCUAAnfAx.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544436172999495680\source-tweet\544436172999495680.json,Praying for all still being held hostage xxx #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544436172999495680.jpg,1,ok
544436330856329216,sydneysiege,real,Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege http://t.co/Sls2dsNYkb,https://pbs.twimg.com/media/B4459OdCcAAFC7E.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544436330856329216\source-tweet\544436330856329216.json,Exclusion zone to remain in place tomorrow - workers based in this area asked to remain home #TenNews #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544436330856329216.jpg,1,ok
544436666661085184,sydneysiege,real,"Hostage-taker appeared 'extremely agitated,' said journalist at scene of Sydney siege: http://t.co/nuQ1l0njgm http://t.co/Xztgfqtx51",https://pbs.twimg.com/media/B446Q2iCUAA8B7-.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544436666661085184\source-tweet\544436666661085184.json,"Hostage-taker appeared 'extremely agitated,' said journalist at scene of Sydney siege:",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544436666661085184.jpg,1,ok
544436750097973250,sydneysiege,real,"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege http://t.co/uv64bN7P8q",https://pbs.twimg.com/media/B44BoPrCIAAO-aX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544436750097973250\source-tweet\544436750097973250.json,"Such powerful images of hostages escaping, those poor women. And the fear for those still trapped inside #Sydneysiege",,0,http_404
544437375003131904,sydneysiege,real,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou http://t.co/1nLr4EqqBn #sydneysiege http://t.co/X9Sb2fbGAy",https://pbs.twimg.com/media/B4466BUCEAIeSlL.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544437375003131904\source-tweet\544437375003131904.json,"In the past 2 hours there have been more than 40,000 mentions of #illridewithyou #sydneysiege",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544437375003131904.jpg,1,ok
544437798426509312,sydneysiege,real,We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney http://t.co/EK8UycpKDn,https://pbs.twimg.com/media/B447SBxCQAARriF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544437798426509312\source-tweet\544437798426509312.json,We love the #illridewithyou initiative. Spread #love and compassion. Thoughts are with all those affected. #sydney,,0,http_404
544438309267578880,sydneysiege,real,"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege http://t.co/hFoTQs4Itl",https://pbs.twimg.com/media/B447vbyCMAAhLxB.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544438309267578880\source-tweet\544438309267578880.json,"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege",,0,http_403
544438499642847232,sydneysiege,real,Australians take to social media to support Muslim Australians http://t.co/zcDEvgFHkI #SydneySiege #illridewithyou http://t.co/Rk6scuwMSi,https://pbs.twimg.com/media/B4476YrCYAEsD0g.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544438499642847232\source-tweet\544438499642847232.json,Australians take to social media to support Muslim Australians #SydneySiege #illridewithyou,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544438499642847232.jpg,1,ok
544439077756755969,sydneysiege,real,I suggest all people planning on going to the city in Sydney on New Years Eve to not. It's too risky at this point! http://t.co/UgJq3mlFES,https://pbs.twimg.com/media/B448caZIUAAMv6n.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544439077756755969\source-tweet\544439077756755969.json,I suggest all people planning on going to the city in Sydney on New Years Eve to not. It's too risky at this point!,,0,http_404
544439380329644032,sydneysiege,real,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege http://t.co/zaaJmX7qYP http://t.co/FMea5hXP5u,https://pbs.twimg.com/media/B448ssLCQAAu6w5.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544439380329644032\source-tweet\544439380329644032.json,More than 40 Australian Muslim groups have jointly condemned the #Sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544439380329644032.png,1,ok
544439832466817024,sydneysiege,real,"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege http://t.co/4eWj2PeTpn",https://pbs.twimg.com/media/B449CFHCEAAboZe.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544439832466817024\source-tweet\544439832466817024.json,"I'll be honest, the multi-faith prayer vigil is making me a little teary. #sydneysiege",D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544439832466817024.jpg,1,ok
544440724192628736,sydneysiege,real,Female hostage appears to turn off the lights at the Lindt Cafe tonight. http://t.co/T6qUZxSrTe #sydneysiege http://t.co/p0p9TYLyeO,https://pbs.twimg.com/media/B4498_qCYAArvDW.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544440724192628736\source-tweet\544440724192628736.json,Female hostage appears to turn off the lights at the Lindt Cafe tonight. #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544440724192628736.jpg,1,ok
544440749387808768,sydneysiege,real,"Emergency Svcs continue to line the streets of central Sydney. No specific threat, but they're poised. #sydneysiege http://t.co/M65dQVTwHL",https://pbs.twimg.com/media/B4497jnCUAAOWG8.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544440749387808768\source-tweet\544440749387808768.json,"Emergency Svcs continue to line the streets of central Sydney. No specific threat, but they're poised. #sydneysiege",,0,http_404
544442676410867712,sydneysiege,real,#illridewithyou is the best thing to come out of the #sydneysiege http://t.co/4REoJBzPxD http://t.co/DIiAZNrALl,https://pbs.twimg.com/media/B44_mrKCYAApmOY.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544442676410867712\source-tweet\544442676410867712.json,#illridewithyou is the best thing to come out of the #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544442676410867712.jpg,1,ok
544443154964152320,sydneysiege,real,"An Imam, a Rabbi and a priest have held a joint prayer session for the cafe hostages, at Lakemba Mosque #sydneysiege http://t.co/WrRuIeVd4m",https://pbs.twimg.com/media/B45AJm2CYAASRHb.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544443154964152320\source-tweet\544443154964152320.json,"An Imam, a Rabbi and a priest have held a joint prayer session for the cafe hostages, at Lakemba Mosque #sydneysiege",,0,http_403
544443266926931968,sydneysiege,real,Sydney siege: Australians use Twitter to counter Islamophobia - http://t.co/ROz2rrD4fa #illridewithyou http://t.co/jHRkpuEmas,https://pbs.twimg.com/media/B45ALTaCcAEz1HF.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544443266926931968\source-tweet\544443266926931968.json,Sydney siege: Australians use Twitter to counter Islamophobia - #illridewithyou,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443266926931968.jpg,1,ok
544443377643954176,sydneysiege,real,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege http://t.co/TzSlNsgTip http://t.co/0O3kEAf7Pt,https://pbs.twimg.com/media/B45AXe-CAAEOfOJ.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544443377643954176\source-tweet\544443377643954176.json,Watch: Escaped hostages are helping police create 'peaceful outcome' for #Sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443377643954176.jpg,1,ok
544443959662358528,sydneysiege,real,Australians respond to #sydneysiege with #illridewithyou hashtag http://t.co/BR5qtAhlTp http://t.co/pmvs0rNAFF,https://pbs.twimg.com/media/B45A439CQAA5a7o.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544443959662358528\source-tweet\544443959662358528.json,Australians respond to #sydneysiege with #illridewithyou hashtag,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544443959662358528.png,1,ok
544444148234076160,sydneysiege,real,Sydney siege has now hit the 12 hour mark – live with latest summary of events http://t.co/IHT3o6tvtR http://t.co/cXeBIKsp0r,https://pbs.twimg.com/media/B45BEU5CIAAFg7g.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544444148234076160\source-tweet\544444148234076160.json,Sydney siege has now hit the 12 hour mark – live with latest summary of events,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544444148234076160.png,1,ok
544444189078208512,sydneysiege,real,I just found this and never have I ever seen such a thing. Sending all my love and support to Sydney. #illridewithyou http://t.co/8zOBdjUYLs,https://pbs.twimg.com/media/B45BFfWCMAAsboX.jpg,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544444189078208512\source-tweet\544444189078208512.json,I just found this and never have I ever seen such a thing. Sending all my love and support to Sydney. #illridewithyou,,0,http_404
544444539092488192,sydneysiege,real,'Sick' people are actually taking selfies on the site of the #sydneysiege http://t.co/DebSinfhyH http://t.co/eyaJ4G87g1,https://pbs.twimg.com/media/B44z44sCUAEaDd7.png,1,D:\ARGGGG\phemernrdataset\pheme-rnr-dataset\sydneysiege\non-rumours\544444539092488192\source-tweet\544444539092488192.json,'Sick' people are actually taking selfies on the site of the #sydneysiege,D:\ARGGGG\Semester 6\DATA MINING\Pheme_CLIP\pheme_images\544444539092488192.png,1,ok
